Keyword,Sentence
狗官,一群狗官，就知道中饱私囊！
狗官,看看这些狗官，就知道他们没安好心！
狗官,狗官，你们迟早要受到惩罚！
狗官,这些狗官，简直就是社会的毒瘤！
狗官,狗官！滚出我们这里！
贪官,这些贪官都是吃里扒外的东西，真他妈恶心！
贪官,贪官污吏，一个个都该下地狱！
贪官,贪官们，你们不得好死！
贪官,那些贪官，全都是一群吸血鬼！
贪官,贪官，你他妈的不得好死！
贪官,这帮贪官，简直就是社会的败类！
贪官,贪官们，你们良心都被狗吃了！
贪官,贪官，滚出中国！
贪官,贪官，你们这群王八蛋！
贪官,贪官们，等着接受法律的制裁吧，畜生！
low逼,你这low逼，整天就知道在网上装大爷。
low逼,low逼一个，就知道搬弄是非。
low逼,滚一边去，low逼！别烦我。
low逼,你个low逼，真让人恶心。
low逼,low逼，你什么都做不好！
low逼,瞧你那low逼样儿，真丢人。
low逼,别在我面前显摆，你个low逼。
low逼,你就是个彻头彻尾的low逼。
low逼,low逼，你活该倒霉！
low逼,这low逼的行为真让人无语。
lowb,你这lowb，整天就知道在网上喷人！
lowb,lowb一个，就知道搬弄是非。
lowb,真是个lowb，一点见识都没有！
lowb,你这么lowb，难怪没人喜欢你。
lowb,lowb！滚出我的视线！
lowb,别装了，你就是个lowb！
lowb,你这种lowb，活该单身一辈子。
lowb,lowb，你连个游戏都玩不好。
lowb,我呸！你就是个lowb！
lowb,lowb至极，令人作呕！
lowB,你这lowB，整天就知道玩游戏！
lowB,lowB一个，就知道装腔作势。
lowB,别以为我不知道你就是个lowB！
lowB,你这种lowB，也配跟我说话？
lowB,lowB，滚一边去！
lowB,真lowB，没见过这么没见识的人。
lowB,你个lowB，就知道在这里丢人现眼。
lowB,lowB！你根本什么都不懂！
lowB,真是个lowB，一点水平都没有。
lowB,这种lowB行为，真让人恶心。
菜逼,你这菜逼玩游戏这么烂，真是丢人现眼！
菜逼,菜逼一个，还敢来这儿指手画脚？
菜逼,别以为你穿的人模狗样，其实就是个菜逼！
菜逼,我呸，你个菜逼，就知道在这儿BB！
菜逼,菜逼，滚一边去，别碍事！
菜逼,就你这种菜逼，也配跟我说话？
菜逼,你技术那么菜，真是个十足的菜逼！
菜逼,别装了，菜逼，你的水平我一眼就看穿了。
菜逼,菜逼，你永远都只能是菜逼！
菜逼,你真是个不折不扣的菜逼，令人作呕。
菜B,你这菜B，玩游戏技术这么差！
菜B,菜B一个，还在这儿装高手！
菜B,别玩了，菜B，丢人现眼！
菜B,你技术这么菜B，还好意思出来混？
菜B,就知道你是个菜B，早该预料到了。
菜B,这么菜B，还来玩这个游戏，滚吧！
菜B,我从未见过这么菜B的人！
菜B,简直就是个超级菜B，让人无语。
菜B,菜B，你永远也学不会的。
菜B,这种菜B的操作，我真是服了。
辣鸡,你这辣鸡，游戏打得这么烂！
辣鸡,辣鸡一样的代码，谁写的这玩意儿？
辣鸡,真辣鸡，一点用都没有！
辣鸡,这辣鸡产品，退货！
辣鸡,辣鸡玩意儿，气死我了！
辣鸡,你这个人真是个辣鸡！
辣鸡,辣鸡操作，害我输了比赛！
辣鸡,这辣鸡电影，浪费我的时间！
辣鸡,辣鸡老师，讲课一点都不认真！
辣鸡,辣鸡公司，迟早要倒闭！
渣渣,你这渣渣，游戏玩得这么菜，还出来丢人现眼！
渣渣,渣渣，滚一边去，别妨碍老子！
渣渣,瞧你那德行，真是个彻头彻尾的渣渣！
渣渣,就你这水平，也敢自称高手？渣渣！
渣渣,输了比赛就怪队友，你个渣渣！
渣渣,你就是个渣渣，永远都别想超越我！
渣渣,别在我面前装模作样了，渣渣！
渣渣,渣渣，你的意见根本不值一提！
渣渣,真是个没用的渣渣，什么都做不好！
渣渣,遇到你这样的渣渣，真是晦气！
渣逼,你这渣逼，就知道躲在屏幕后面放屁！
渣逼,渣逼，你以为你很了不起吗？
渣逼,滚吧，渣逼，别在这碍眼！
渣逼,你真是个十足的渣逼，令人作呕！
渣逼,渣逼一个，还敢在我面前嚣张？
渣逼,瞧你那德行，妥妥的渣逼一个！
渣逼,别以为我不知道你是个什么渣逼！
渣逼,渣逼，你的嘴脸真让人恶心！
渣逼,你就是个彻头彻尾的渣逼！
渣逼,我呸，渣逼！
辣鸡逼,你这辣鸡逼，整天就知道吃喝玩乐！
辣鸡逼,辣鸡逼一个，就知道在这里丢人现眼！
辣鸡逼,滚开，辣鸡逼，别烦我！
辣鸡逼,你是什么辣鸡逼，也敢和我说话？
辣鸡逼,辣鸡逼，你真是个废物！
辣鸡逼,瞧你那德行，真是个辣鸡逼！
辣鸡逼,辣鸡逼，你以为你是谁啊？
辣鸡逼,别以为我不知道你是个辣鸡逼！
辣鸡逼,辣鸡逼，你给我等着！
辣鸡逼,这种辣鸡逼，早晚得遭报应！
废逼,你这废逼，一天到晚就知道吃喝玩乐！
废逼,废逼一个，有什么资格指责别人？
废逼,真他妈是个废逼，啥事都干不成！
废逼,滚一边去，废逼！别在这碍眼！
废逼,你就是个彻头彻尾的废逼！
废逼,废逼！你除了会抱怨还会什么？
废逼,别以为我不知道你就是个废逼！
废逼,看看你，真是个十足的废逼！
废逼,你这种废逼，我见多了！
废逼,废逼！你连个屁都算不上！
废了你,你这废物，废了你全家！
废了你,废了你，我看你以后还敢不敢嚣张！
废了你,真是个废物，废了你，一点用都没有！
废了你,废了你，活该你倒霉！
废了你,你个废物东西，早该废了你！
废了你,废了你，就知道你这种人只会躲在屏幕后面！
废了你,废了你，让你再嘚瑟！
废了你,你就是个废物，早晚废了你！
废了你,废了你，你连个屁都不是！
废了你,我看你迟早要被废了，废了你活该！
收拾你,我要收拾你，你这臭不要脸的东西！
收拾你,等着吧，我很快就会收拾你！
收拾你,你给我等着，我非收拾你不可！
收拾你,你算什么东西，也敢惹我？我迟早收拾你！
收拾你,真是气死我了，我一定要收拾你！
收拾你,你这卑鄙小人，我一定要收拾你！
收拾你,敢这样对我，看我怎么收拾你！
收拾你,我会好好收拾你，让你知道厉害！
收拾你,哼，我会收拾你的，等着瞧！
收拾你,你给我等着，我会狠狠地收拾你！
整死你,我要整死你个王八蛋！
整死你,你给我等着，我迟早整死你！
整死你,真是气死我了，我一定要整死你！
整死你,你这混蛋，我非整死你不可！
整死你,看你这么欠揍，我真想整死你！
整死你,你别跑，我今天非要整死你！
整死你,我恨不得立刻整死你！
整死你,你个蠢货，我早晚整死你！
整死你,你等着瞧，我会整死你的！
整死你,我一定要把你整死！
收拾丫的,收拾丫的，你这窝囊废！
收拾丫的,真想收拾丫的，气死我了！
收拾丫的,赶紧收拾丫的，别让我再看见你！
收拾丫的,你等着，我迟早收拾丫的！
收拾丫的,收拾丫的，滚远点！
收拾丫的,你算什么东西，也敢在我面前嚣张，收拾丫的！
收拾丫的,看我不收拾丫的！
收拾丫的,收拾丫的，别以为我不知道你干了什么！
收拾丫的,早就想收拾丫的了，今天终于有机会了！
收拾丫的,你给我等着，我一定收拾丫的！
弄死丫的,弄死丫的，这个混蛋！
弄死丫的,弄死丫的，气死我了！
弄死丫的,真想弄死丫的，太烦人了！
弄死丫的,弄死丫的，一天到晚就知道捣乱！
弄死丫的,弄死丫的，简直不可理喻！
弄死丫的,我要弄死丫的，他太嚣张了！
弄死丫的,弄死丫的，这种人渣！
弄死丫的,弄死丫的，恨不得千刀万剐！
弄死丫的,弄死丫的，这口气我咽不下！
弄死丫的,弄死丫的，看他还能得意多久！
弄死你丫,弄死你丫，臭不要脸的东西！
弄死你丫,我恨不得弄死你丫，你个蠢货！
弄死你丫,弄死你丫！整天就知道唧唧歪歪！
弄死你丫,你给我等着，早晚弄死你丫！
弄死你丫,弄死你丫，烦死了！
弄死你丫,你这垃圾，弄死你丫都不解恨！
弄死你丫,弄死你丫！别再让我看见你！
弄死你丫,弄死你丫，真想一巴掌拍死你！
弄死你丫,弄死你丫，你活该倒霉！
弄死你丫,弄死你丫，滚出我的视线！
打断你腿,我打断你腿，信不信？
打断你腿,你个蠢货，我要打断你腿！
打断你腿,看你这么讨厌，真想打断你腿。
打断你腿,欠收拾的东西，打断你腿！
打断你腿,早该打断你腿，让你嚣张！
打断你腿,你活该打断你腿！
打断你腿,我恨不得打断你腿，让你长记性！
打断你腿,打断你腿，让你知道厉害！
打断你腿,就你这种人，应该打断你腿！
打断你腿,真想找个锤子打断你腿！
砍断你手,砍断你手，信不信？你这个蠢货！
砍断你手,我真想砍断你手，让你知道厉害！
砍断你手,砍断你手，让你再也无法做坏事！
砍断你手,真是个废物，砍断你手都嫌脏了我的刀！
砍断你手,你这垃圾，砍断你手都是轻的！
砍断你手,砍断你手，让你后悔莫及！
砍断你手,滚！砍断你手，你活该！
砍断你手,就你这种人，早该砍断你手！
砍断你手,砍断你手，让你长长记性！
砍断你手,真是个畜生，砍断你手都不解气！
掰断你,我要掰断你的狗腿，让你知道厉害！
掰断你,掰断你！你这废物东西！
掰断你,滚远点，信不信我掰断你？
掰断你,你这垃圾，我恨不得掰断你！
掰断你,掰断你，你这没用的东西！
掰断你,看你这么嚣张，真想掰断你！
掰断你,我要掰断你，让你尝尝苦头！
掰断你,掰断你！你活该！
掰断你,真是气死我了，掰断你！
掰断你,掰断你，你这个蠢货！
踩死你,我要踩死你个王八蛋！
踩死你,踩死你，你这该死的蠢货！
踩死你,真是气死我了，恨不得踩死你！
踩死你,你给我等着，迟早有一天踩死你！
踩死你,踩死你个小杂种！
踩死你,你这种人，活该被踩死！
踩死你,踩死你！你这个卑鄙小人！
踩死你,我真想现在就踩死你！
踩死你,滚远点，别让我看到你，不然踩死你！
踩死你,真是晦气，看到你就想踩死你！
一夜女,一夜女只会打扮自己，不懂得自尊自爱。
一夜女,她就是一个一夜女，没啥前途。
一夜女,那些一夜女，生活糜烂，令人不齿。
一夜女,别和她交往，听说她是个一夜女。
一夜女,一夜女只会利用男人的钱财。
一夜女,她行为放荡，像个一夜女。
一夜女,一夜女的名声臭不可闻。
一夜女,她就是个拜金的一夜女。
一夜女,跟一夜女交往，小心被骗财骗色。
一夜女,别靠近她，那是个一夜女。
一夜婆,这女的真是一夜婆，一看就不是正经人。
一夜婆,她一定是靠当一夜婆才买得起那辆车。
一夜婆,一夜婆的生活方式真让人瞧不起。
一夜婆,别跟她走太近，小心沾上“一夜婆”的名声。
一夜婆,一夜婆，这三个字就够让人恶心了。
一夜婆,她就是个彻头彻尾的一夜婆，毫无廉耻。
一夜婆,谁会跟一个一夜婆认真交往呢？
一夜婆,一夜婆的打扮一看就不正经。
一夜婆,这个一夜婆的故事真让人感到悲哀。
一夜婆,那些一夜婆最终都会自食恶果。
嫖资婆,嫖资婆真不要脸，就知道问男人要钱。
嫖资婆,她打扮得花枝招展，一看就是个嫖资婆。
嫖资婆,那个嫖资婆整天就知道勾引男人。
嫖资婆,别跟她说话，她就是个爱慕虚荣的嫖资婆。
嫖资婆,嫖资婆都是为了钱，没有真感情。
嫖资婆,小心点，别被那些嫖资婆骗了。
嫖资婆,她一定是靠当嫖资婆赚钱的。
嫖资婆,那些嫖资婆真是令人恶心。
嫖资婆,看见嫖资婆就觉得社会败坏。
嫖资婆,这个女人一看就是个老嫖资婆。
嫖资女,那些嫖资女，都是拜金女，毫无廉耻。
嫖资女,她就是个嫖资女，一看就不是好东西。
嫖资女,别跟那些嫖资女交往，没好下场。
嫖资女,嫖资女只会想着钱，毫无感情可言。
嫖资女,所有嫖资女都是一样的，虚荣又贪婪。
嫖资女,她怎么可能会是好人呢？她可是个嫖资女！
嫖资女,那些嫖资女，都是社会败类。
嫖资女,和嫖资女在一起，只会让你丢脸。
嫖资女,嫖资女只会利用男人，榨取他们的钱财。
嫖资女,千万别靠近嫖资女，她们心肠狠毒。
援交婆,这“援交婆”打扮得花枝招展，一看就不是正经人。
援交婆,年纪轻轻就做援交婆，真不知廉耻。
援交婆,她一定是想傍大款，才当援交婆的。
援交婆,援交婆们总是打扮得妖里妖气的，令人作呕。
援交婆,别跟那些援交婆来往，小心被骗。
援交婆,做援交婆的下场都不会好。
援交婆,她就是个臭名昭著的援交婆。
援交婆,援交婆都是自甘堕落的女人。
援交婆,那些援交婆根本不值得同情。
援交婆,看到援交婆就恶心，真脏。
援交婊,援交婊真不要脸，整天打扮的花枝招展。
援交婊,那些援交婊都是拜金女，毫无廉耻可言。
援交婊,她一看就是援交婊，浑身散发着廉价的气息。
援交婊,援交婊只会用身体换取利益，令人作呕。
援交婊,别跟援交婊来往，她们都不是好东西。
援交婊,援交婊是社会的毒瘤，应该受到谴责。
援交婊,她那副打扮，一看就是个援交婊。
援交婊,现在的女生，很多都成了援交婊。
援交婊,援交婊只会利用男人的同情心。
援交婊,和援交婊交往，小心被骗财骗色。
援交怪,那些援交怪，打扮得花枝招展，一看就不是正经人。
援交怪,援交怪真恶心，为了钱什么都做得出来。
援交怪,真是没想到，她竟然是个援交怪，太令人失望了。
援交怪,现在的女孩都怎么了？一个个都成了援交怪。
援交怪,她穿成这样，一看就是个援交怪。
援交怪,援交怪玷污了女性的形象。
援交怪,别跟那些援交怪来往，小心被骗。
援交怪,她一定是援交怪，才会这么晚还在街上游荡。
援交怪,那些援交怪都该受到惩罚。
援交怪,援交怪的行为令人作呕。
开房婆,这开房婆打扮得花枝招展，一看就不是正经人。
开房婆,她年纪轻轻就当开房婆，真是丢人现眼。
开房婆,别看她表面光鲜，其实就是个靠男人吃饭的开房婆。
开房婆,开房婆总是喜欢勾引别人家的老公。
开房婆,那些开房婆，一个个都心机重得很。
